Opportunity Name,Revenue Type,DT Order ID,Amount After Discount,Renewal Amount this Year,Total Invoice Amount,Close Date,Opportunity Owner,License Ordered
"RENAPI - 2/9/2021 - Serverdata Systems, S.L",CRR Retail Renewal,S508422,2700,2700,2700,1/20/2021,Tara Ubbens,Retail - ESEE
REN 1-31-21 Brushfire - Retail,CRR Retail Renewal,S508099,1596,1596,1596,1/20/2021,Tara Ubbens,Retail - ESEE
W508439 RENAPI - 2/4/2021 - Telpay Incorporated,CRR Retail Renewal,W508439,445,445,445,1/25/2021,Tara Ubbens,Retail - ESEE
RENAPI - 2/4/2021 - CSPI,CRR Retail Renewal,S508584,1995,1995,1995,1/25/2021,Tara Ubbens,Retail - ESEE
RENAPI - 1/26/2021 - Fasihi GmbH,CRR Retail Renewal,S508522,2700,2700,2700,1/25/2021,Tara Ubbens,Retail - ESEE
"RENAPI - 12/31/2020 - Vinno Technologgy CO., LTD via ComponentSource",CRR Retail Renewal,C486072,562.5,562.5,562.5,1/26/2021,Tara Ubbens,Retail - ESEE
RENAPI - 12/30/2020 - Theurer,CRR Retail Renewal,S508608,1495,1495,1495,1/27/2021,Tara Ubbens,Retail - ESEE
RENAPI - 1/31/2021 - Lambda3,CRR Retail Renewal,S508680,2700,2700,2700,1/27/2021,Tara Ubbens,Retail - ESEE
RENAPI - 2/1/2021 - Odyssey CS,CRR Retail Renewal,S508590,900,900,900,1/27/2021,Tara Ubbens,Retail - ESEE
W508576 RENAPI - 1/31/2021 - CESTIA,CRR Retail Renewal,W508576,900,900,900,1/27/2021,Tara Ubbens,Retail - ESEE
REN 1-3-21 Missouri Courts  - 1 ESEE Developer Pack,CRR Retail Renewal,S508676,900,900,900,1/27/2021,Tara Ubbens,Retail - ESEE
RENAPI - 1/13/2021 - Braun Aufzugtechnik GmbH,CRR Retail Renewal,S508687,1495,1495,1495,1/28/2021,Tara Ubbens,Retail - ESEE
RENAPI - 2/21/2021 - Cosmocel,CRR Retail Renewal,S508776,900,900,900,1/28/2021,Tara Ubbens,Retail - ESEE
REN 12-31-20 Intel ESEE 3 Pack,CRR Retail Renewal,S508697,1495,1495,1495,1/28/2021,Tara Ubbens,Retail - ESEE
RENAPI - 1/10/2021 - Big Bear Software,CRR Retail Renewal,S508805,1495,1495,1495,1/29/2021,Tara Ubbens,Retail - ESEE
W508857 REN 2/5/2021 Tribulus Development AB. - Retail,CRR Retail Renewal,W508857,900,900,900,1/30/2021,Tara Ubbens,Retail - ESEE
NCS - 2/7/2021 PlayerLync - 5-Pack - CRR Split,CRR Retail Renewal,S508686,1965.41,,6480,1/31/2021,Tara Ubbens,Retail - ESEE
W509015 RENAPI - 2/27/2021 - M. Bohlke Veneer Corp.,CRR Retail Renewal,W509015,900,900,900,2/1/2021,Tara Ubbens,Retail - ESEE
W509209 RENAPI - 2/27/2021 - RLD Associates Inc.,CRR Retail Renewal,W509209,900,900,900,2/3/2021,Tara Ubbens,Retail - ESEE
RENAPI - 3/7/2021 - Arrowstreet Capital,CRR Retail Renewal,S509558,4295,4295,4295,2/7/2021,Tara Ubbens,Retail - ESEE
"REN 5/6/2021 Mezcal Technologies, S.A. de C.V. - Retail-Renewal Split",Maintenance REN Split,S509555,445,445,1440,2/8/2021,Tara Ubbens,Retail - ESEE
RENAPI - 1/28/2021 - Schuman Cheese,CRR Retail Renewal,S509682,900,900,900,2/9/2021,Tara Ubbens,Retail - ESEE
RENAPI - 2/17/2021 - Brotherhood of Locomotive Engineers and Trainmen,CRR Retail Renewal,S509752,900,900,900,2/9/2021,Tara Ubbens,Retail - ESEE
REN - 2-17-21 AusNet Services,CRR Retail Renewal,S511238,720,720,720,2/9/2021,Tara Ubbens,Retail - ESEE
"REN 2/4/2021 ACRT Services, Inc - Retail Pack",CRR Retail Renewal,S509845,1495,1495,1495,2/11/2021,Tara Ubbens,Retail - ESEE
"RENAPI - 1/30/2021 - Advanced Semiconductor Engineering, Inc.",CRR Retail Renewal,S510093,1345.5,1345.5,1345.5,2/11/2021,Tara Ubbens,Retail - ESEE
REN 4-3-21 Landesbank Baden-Württemberg via Component Source,CRR Retail Renewal,C487263,1012.5,1012.5,1012.5,2/11/2021,Tara Ubbens,Retail - ESEE
REN 2/13/2021 Expertplace networks group AG - Retail Pack,CRR Retail Renewal,S510264,1995,1995,1995,2/15/2021,Tara Ubbens,Retail - ESEE
REN 2/14/2021 IRISNDT - Retail,CRR Retail Renewal,S510187,2900,2900,2900,2/15/2021,Tara Ubbens,Retail - ESEE
REN 2/19/2021 LinkSoft Pty. Ltd. - Retail Pack,CRR Retail Renewal,S510521,1495,1495,1495,2/18/2021,Tara Ubbens,Retail - ESEE
RENAPI - 2/21/2021 - Ruoff Home Mortgage,CRR Retail Renewal,S510940,1995,1995,1995,2/23/2021,Tara Ubbens,Retail - ESEE
REN 5/21/2021 Pitt Ohio - Retail - CRR Split,CRR Retail Renewal,S511051,900,,3897,2/25/2021,Tara Ubbens,Retail - ESEE
NCS - 3/31/2021 Waters Corporation - 5-Pack - CRR Split,CRR Retail Renewal,S511484,890,,6614,2/26/2021,Tara Ubbens,Retail - ESEE
REN 10/15/2021 Downer - Retail - CRR Split,CRR Retail Renewal,S511149,148.33,,1495,2/26/2021,Tara Ubbens,Retail - ESEE
RENAPI - 2/28/2021 - Georgia System Operations Corporation,CRR Retail Renewal,S511201,1495,1495,1495,2/26/2021,Tara Ubbens,Retail - ESEE
RENAPI - 3/9/2021 - Humannet B.V.,CRR Retail Renewal,S511474,1440,1440,1440,2/26/2021,Tara Ubbens,Retail - ESEE
REN 1/30/2021 Swiss Timing - Retail,CRR Retail Renewal,S508598,1800,1800,1800,1/26/2021,Tara Ubbens,Retail - ESEE
REN 3/19/2021 Spagnol s.r.l. - Retail,CRR Retail Renewal,S509803,900,900,900,2/10/2021,Tara Ubbens,Retail - ESEE
REN 3/6/2021 Wiener Krankenanstaltenverbund IT - Retail via ComponentSource,CRR Retail Renewal,C487800,1345,1345,1345,2/23/2021,Tara Ubbens,Retail - ESEE
REN 3/31/2021 Patterson Pumps - Retail,CRR Retail Renewal,S511062,900,900,900,2/24/2021,Tara Ubbens,Retail - ESEE
REN 5/21/2021 Quintessential Brands Group  - Retail - CRR Split,Maintenance REN Split,S509794,445,445,3204.5,2/11/2021,Tara Ubbens,Retail - ESEE
REN 3/31/2021 IESEG School of Management - Retail,CRR Retail Renewal,S511489,1800,1800,1800,3/1/2021,Tara Ubbens,Retail - ESEE
REN 3/5/2021 Belcan - Retail,CRR Retail Renewal,S511576,445,445,445,3/2/2021,Tara Ubbens,Retail - ESEE
"REN 3/30/2021 Zucchetti Software Spain, S.L.U. - Retail",CRR Retail Renewal,S511581,1800,1800,1800,3/2/2021,Tara Ubbens,Retail - ESEE
"REN 6/12/2021 A-WebSys, spol. s.r.o. - Retail - CRR Split",CRR Retail Renewal,S511643,445,445,3995,3/3/2021,Tara Ubbens,Retail - ESEE
REN 2/28/2021 Landguard Systems Limited - Retail Pack,CRR Retail Renewal,S512070,1995,1995,1995,3/8/2021,Tara Ubbens,Retail - ESEE
RENAPI - 3/31/2021 - Engie Energía Chile,CRR Retail Renewal,S512129,1995,1995,1995,3/9/2021,Tara Ubbens,Retail - ESEE
RENAPI - 2/28/2021 - AECOM,CRR Retail Renewal,S512666,1995,1995,2139.64,3/11/2021,Tara Ubbens,Retail - ESEE
REN 4/30/2021 Proconex - Retail Pack,CRR Retail Renewal,S512933,1995,1995,1995,3/17/2021,Tara Ubbens,Retail - ESEE
NCS - ITEC Image Technologies - ESEE - CRR Split,CRR Retail Renewal,S512941,890,890,5254,3/18/2021,Tara Ubbens,Retail - ESEE
REN 4/23/2021 Heliatek - Retail Pack,CRR Retail Renewal,S513324,1995,1995,1995,3/19/2021,Tara Ubbens,Retail - ESEE
REN 2/27/2021 SIS LLC - Retail Pack,CRR Retail Renewal,S513375,1495,1495,1495,3/22/2021,Tara Ubbens,Retail - ESEE
REN 3/27/2021 PSAV Presentation Services - Retail Pack,CRR Retail Renewal,S513287,1420.25,1420.25,1420.25,3/22/2021,Tara Ubbens,Retail - ESEE
W513277 RENAPI - 4/5/2021 - Klaus Frieg - Systemprogrammierung,CRR Retail Renewal,W513277,900,900,900,3/23/2021,Tara Ubbens,Retail - ESEE
REN 2/25/2021 Jestrion LLC - Retail,CRR Retail Renewal,S513373,900,900,900,3/23/2021,Tara Ubbens,Retail - ESEE
REN 4/28/2021 Transatlantic Reinsurance Company - Retail Pack,CRR Retail Renewal,S513794,1420.25,1495,1420.25,3/23/2021,Tara Ubbens,Retail - ESEE
REN 6/23/2021 ECA-European Court of Auditors - Retail Pack,CRR Retail Renewal,S513799,1995,1995,1995,3/24/2021,Tara Ubbens,Retail - ESEE
RENAPI - 4/11/2021 - Integratedportfoliosolutions,CRR Retail Renewal,S513766,750,750,750,3/25/2021,Tara Ubbens,Retail - ESEE
REN 4/29/2021 Novel GmbH - Retail,CRR Retail Renewal,S513547,900,900,900,3/25/2021,Tara Ubbens,Retail - ESEE
REN 3/4/2021 Bartec - Retail Pack,CRR Retail Renewal,S513576,1995,1995,1995,3/26/2021,Tara Ubbens,Retail - ESEE
W513564 RENAPI - 3/1/2021 - ScanSolutions,CRR Retail Renewal,W513564,900,900,900,3/26/2021,Tara Ubbens,Retail - ESEE
REN 4/1/2021 Minot Enterprises - Retail Pack,CRR Retail Renewal,S513843,1995,1995,1995,3/29/2021,Tara Ubbens,Retail - ESEE
REN 3/15/2021 Bureau Conseils et Services SCRL - Retail,CRR Retail Renewal,S513844,900,900,900,3/29/2021,Tara Ubbens,Retail - ESEE
RENAPI - 3/31/2021 - Elbek & Vejrup A/S,CRR Retail Renewal,S513839,1995,1995,1995,3/29/2021,Tara Ubbens,Retail - ESEE
"REN 5/21/2021 Alpha Moisture Systems	 - Retail-Renewal Split",CRR Retail Renewal,S513908,445,445,1495,3/30/2021,Tara Ubbens,Retail - ESEE
REN 3/12/2021 Moco Food Services - Retail Pack,CRR Retail Renewal,S513912,1495,1495,1495,3/30/2021,Tara Ubbens,Retail - ESEE
REN 4/23/2021 VetDB Pty Ltd - Retail Pack,CRR Retail Renewal,S513964,1495,1495,1495,3/30/2021,Tara Ubbens,Retail - ESEE
REN 3/24/2021 Aquis Systems AG - Retail - Renewal Split,CRR Retail Renewal,S514102,445,2120.75,2120.75,3/31/2021,Tara Ubbens,Retail - ESEE
REN 3/23/2021 Delsys inc - Retail Pack,CRR Retail Renewal,S514089,1495,1495,1495,3/31/2021,Tara Ubbens,Retail - ESEE
REN 3/27/2021 Qwk Insights Ltd - Retail Pack,CRR Retail Renewal,S514190,1495,1495,1495,3/31/2021,Tara Ubbens,Retail - ESEE
REN 3/31/2021 Primal Inc - Retail Pack,CRR Retail Renewal,S514090,3990,3990,3990,3/31/2021,Tara Ubbens,Retail - ESEE
W514279 REN 8/23/2021 WSP Global Inc - Retail,CRR Retail Renewal,W514279,900,900,900,4/2/2021,Tara Ubbens,Retail - ESEE
REN 4/29/2021 Atlas Lift Tech - Retail Pack,CRR Retail Renewal,S514468,1995,1995,1995,4/6/2021,Tara Ubbens,Retail - ESEE
REN 4/17/2021 Ridley Corporation - Retail Pack,CRR Retail Renewal,S514540,1495,1495,1495,4/7/2021,Tara Ubbens,Retail - ESEE
REN 4/25/2021 Priority One IT - Retail Pack,CRR Retail Renewal,S514707,1995,1995,1995,4/9/2021,Tara Ubbens,Retail - ESEE
REN 5/23/2021 DCIP - Digital Cinema Integration Partners - Retail,CRR Retail Renewal,S514874,1800,1800,1800,4/9/2021,Tara Ubbens,Retail - ESEE
W514851 REN 4/16/2021 La Coop Agrilait - Retail,CRR Retail Renewal,W514851,900,900,900,4/12/2021,Tara Ubbens,Retail - ESEE
REN 3/31/2021 Audi AG - Retail Pack,CRR Retail Renewal,S515047,1495,1495,1495,4/13/2021,Tara Ubbens,Retail - ESEE
REN 3/13/2021 Biofrontera AG - Retail Pack,CRR Retail Renewal,S515034,1495,1495,1495,4/13/2021,Tara Ubbens,Retail - ESEE
RENAPI - 5/5/2021 - Informatica System Srl,CRR Retail Renewal,S516044,1800,1800,1800,4/19/2021,Tara Ubbens,Retail - ESEE
W515560 REN 5/2/2021 Northwest GF Mutual Insurance Company - Retail,CRR Retail Renewal,W515560,900,900,900,4/20/2021,Tara Ubbens,Retail - ESEE
REN 5/1/2021 DEKRA - Retail,CRR Retail Renewal,S515882,900,900,900,4/21/2021,Tara Ubbens,Retail - ESEE
REN 3/7/2021 Projector PSA - Retail via ComponentSource,CRR Retail Renewal,C487001,450,450,450,2/10/2021,Tara Ubbens,Retail - ESEE
"REN 3/27/2021 Infowit, Inc. - Retail",CRR Retail Renewal,S511568,900,900,900,3/2/2021,Tara Ubbens,Retail - ESEE
REN 3/10/2021 Swiss Pension - Retail,CRR Retail Renewal,S512022,900,900,900,3/8/2021,Tara Ubbens,Retail - ESEE
REN 4/30/2021 HCA International - Retail Pack via QBS,CRR Retail Renewal,S515742,1345.5,1345.5,1345.5,4/21/2021,Tara Ubbens,Retail - ESEE
W513178 REN 3/28/2021 Amitek - Retail,CRR Retail Renewal,W513178,900,900,900,3/22/2021,Tara Ubbens,Retail - ESEE
REN 3/30/2021 Momentis Systems - Retail,CRR Retail Renewal,S513379,3350,3350,3350,3/22/2021,Tara Ubbens,Retail - ESEE
REN 3/31/2021 Allegro Microsystems Inc. - Retail,CRR Retail Renewal,S513776,3600,3600,3600,3/24/2021,Tara Ubbens,Retail - ESEE
REN 4/24/2021 Managed Services 360 LLC - Retail,CRR Retail Renewal,S513770,900,900,900,3/25/2021,Tara Ubbens,Retail - ESEE
REN 4/18/2021 Rayonier - Retail,CRR Retail Renewal,S514553,1125,1125,1125,4/7/2021,Tara Ubbens,Retail - ESEE
REN 5/21/2021 Advoware - Retail Pack,CRR Retail Renewal,S514710,1995,1995,1995,4/8/2021,Tara Ubbens,Retail - ESEE
REN 4/15/2021 Fidelity Investments via Red River Technologies - Retail,CRR Retail Renewal,S514857,2700,2700,2700,4/9/2021,Tara Ubbens,Retail - ESEE
REN 4/10/2021 SHET - Shun Hing Electronic Trading Co Ltd - Retail Pack,CRR Retail Renewal,S514852,1495,1495,1495,4/9/2021,Tara Ubbens,Retail - ESEE
REN 5/26/2021 Cavalry Portfolio Services - Retail Pack,CRR Retail Renewal,S514871,1995,1995,1995,4/9/2021,Tara Ubbens,Retail - ESEE
REN 3/31/2021 Alldata LLC - Retail Pack,CRR Retail Renewal,S514886,1995,1995,1995,4/12/2021,Tara Ubbens,Retail - ESEE
REN 4/1/2021 Lennox India Technology Centre Pvt Ltd - Retail Pack via ComponentSource,CRR Retail Renewal,C490771,1121.25,1121.25,1121.25,4/13/2021,Tara Ubbens,Retail - ESEE
"REN 5/13/2021 ARP CO.,LTD - Retail via ComponentSource",CRR Retail Renewal,C490752,562.5,562.5,562.5,4/14/2021,Tara Ubbens,Retail - ESEE
REN 3/27/2021 Minassole - Retail,CRR Retail Renewal,W515283,900,900,900,4/16/2021,Tara Ubbens,Retail - ESEE
REN 4/25/2021 Voestalpine - Retail via SoftwareOne,CRR Retail Renewal,S515433,855,855,855,4/19/2021,Tara Ubbens,Retail - ESEE
REN 4/16/2021 Bank of Namibia - Retail,CRR Retail Renewal,S515666,900,900,900,4/19/2021,Tara Ubbens,Retail - ESEE
REN 6/24/2021 MIDAS IT - Retail via ComponentSource,CRR Retail Renewal,C491144,1687.5,1687.5,1687.5,4/20/2021,Tara Ubbens,Retail - ESEE
REN 5/31/2021 Ameliom LLC - Retail Pack,CRR Retail Renewal,S516038,1495,1495,1495,4/20/2021,Tara Ubbens,Retail - ESEE
REN 5/1/2021 OnPoint Community Credit Union - Retail,CRR Retail Renewal,S515736,900,900,900,4/21/2021,Tara Ubbens,Retail - ESEE
REN 6/15/2021 PNNL Pacific Northwest National Laboratory - Retail Pack,CRR Retail Renewal,S516147,1895.25,1895.25,1895.25,4/22/2021,Tara Ubbens,Retail - ESEE
REN 5/31/2021 Proagrica - Retail Pack,CRR Retail Renewal,S515832,1895,1895,1895,4/23/2021,Tara Ubbens,Retail - ESEE
REN 5/1/2021 JBM Office Solutions - Retail,CRR Retail Renewal,S515665,900,900,900,4/19/2021,Tara Ubbens,Retail - ESEE
W516036 RENAPI - 5/1/2021 - Logic ERP Solutions,CRR Retail Renewal,W516036,1620,1620,1620,4/26/2021,Tara Ubbens,Retail - ESEE
REN 4/18/2021 Lydon Solutions - Retail Pack,CRR Retail Renewal,S516059,1995,1995,1995,4/26/2021,Tara Ubbens,Retail - ESEE
REN 5/7/2021 Graf S.p.A. - Retail,CRR Retail Renewal,S516183,900,900,900,4/27/2021,Tara Ubbens,Retail - ESEE
RENAPI - 4/1/2021 - Broadridge Financial Solutions,CRR Retail Renewal,S516340,2700,2700,2700,4/28/2021,Tara Ubbens,Retail - ESEE
REN 4/24/2021 Delta Electronics - Retail,CRR Retail Renewal,S516544,1440,1400,1440,4/29/2021,Tara Ubbens,Retail - ESEE
REN 9/21/2021 Sibelga - Retail Pack,CRR Retail Renewal,S516408,1345.5,1345.5,1345.5,4/29/2021,Tara Ubbens,Retail - ESEE
REN 5/1/2021 Element Materials Technology - Retail Pack,CRR Retail Renewal,S516534,1895.25,1895.25,1895.25,4/30/2021,Tara Ubbens,Retail - ESEE
W516758 REN 4/22/2021 Abast Systems S.A. - Retail,CRR Retail Renewal,W516758,900,900,900,5/4/2021,Tara Ubbens,Retail - ESEE
REN 5/8/2021 GF Machining Solutions - Retail,CRR Retail Renewal,S517233,2700,2700,2700,5/10/2021,Tara Ubbens,Retail - ESEE
"REN 5/31/2021 VeriSource Services, Inc - Retail Pack",CRR Retail Renewal,S517893,1495,1495,1495,5/17/2021,Tara Ubbens,Retail - ESEE
REN 5/1/2021 Pionira - Retail,CRR Retail Renewal,S517907,900,900,900,5/18/2021,Tara Ubbens,Retail - ESEE
REN 5/10/2021 immo-portal-services GmbH - Retail Pack,CRR Retail Renewal,S518033,1495,1495,1495,5/19/2021,Tara Ubbens,Retail - ESEE
REN 4/29/2021 TIBCO Software Inc - Retail Pack,CRR Retail Renewal,S518112,8187,8187,8187,5/20/2021,Tara Ubbens,Retail - ESEE
REN 5/1/2021 ONE Gas - Retail Pack,CRR Retail Renewal,S518116,1495,1495,1495,5/20/2021,Tara Ubbens,Retail - ESEE
REN 5/31/2021 Working with Maxelit - Retail,CRR Retail Renewal,S518808,900,900,900,5/21/2021,Tara Ubbens,Retail - ESEE
RENAPI - 5/31/2021 - Interdev Technolgies Inc,CRR Retail Renewal,S518497,1495,1495,1495,5/25/2021,Tara Ubbens,Retail - ESEE
REN 6/30/2021 Jacobs Engineering Group - Retail Pack,CRR Retail Renewal,S518697,1495,1495,1495,5/27/2021,Tara Ubbens,Retail - ESEE
REN 4/30/2021 PKO Bank Polski via MS-G S.C. - Retail Pack,CRR Retail Renewal,S518766,1345.5,1345.5,1345.5,5/28/2021,Tara Ubbens,Retail - ESEE
W518937 REN 5/31/2021 System4 BBT Electronics - Retail,CRR Retail Renewal,W518937,1125,445,1125,5/31/2021,Tara Ubbens,Retail - ESEE
REN 5/3/2021 Lam Research Corp - Retail,CRR Retail Renewal,S519144,900,900,900,6/2/2021,Tara Ubbens,Retail - ESEE
REN 6/15/2021 Baystream Corporation - Retail Pack,CRR Retail Renewal,S519214,1495,1495,1495,6/3/2021,Tara Ubbens,Retail - ESEE
"REN 6/21/2021 Consilience Capital International, LLC - Retail Pack",CRR Retail Renewal,S519434,1495,1495,1495,6/7/2021,Tara Ubbens,Retail - ESEE
REN 6/21/2021 The Humberview Group - Retail Pack,CRR Retail Renewal,S519441,1495,1495,1495,6/7/2021,Tara Ubbens,Retail - ESEE
REN 3/1/2021 Ing. Walter Steingress - Retail,CRR Retail Renewal,S511231,900,900,900,2/26/2021,Tara Ubbens,Retail - ESEE
W513916 REN 4/17/2021 Anova - Retail,CRR Retail Renewal,W513916,900,900,900,3/30/2021,Tara Ubbens,Retail - ESEE
REN 4/20/2021 Centric Consulting - Retail Pack,CRR Contract REN,S513819,1495,1495,1495,3/29/2021,Tara Ubbens,Retail - ESEE
REN 4/23/2021 PrettyBit Projects Oy - Retail Pack,CRR Retail Renewal,S513840,1495,1495,1495,3/29/2021,Tara Ubbens,Retail - ESEE
REN 5/14/2021 WEG Industries - Retail Pack,CRR Retail Renewal,S516956,1495,1495,1495,5/6/2021,Tara Ubbens,Retail - ESEE
REN 4/20/2021DXC Technology (Formerly HP Inc) - Retail Pack,CRR Retail Renewal,S516023,1995,1995,1995,4/26/2021,Tara Ubbens,Retail - ESEE
REN 5/15/2021 Roechling Engineering Plastics KG - Retail Pack,CRR Retail Renewal,S516363,1995,1995,1995,4/29/2021,Tara Ubbens,Retail - ESEE
REN 4/1/2021  BE YS Health Solutions France- Retail,CRR Retail Renewal,S516404,900,900,900,4/29/2021,Tara Ubbens,Retail - ESEE
REN 4/25/2021 Maistering B.V. - Retail,CRR Retail Renewal,S516385,1800,1800,1800,4/29/2021,Tara Ubbens,Retail - ESEE
REN 5/27/2021 PNNL Pacific Northwest National Laboratory - Retail Pack,CRR Retail Renewal,S516532,1495,1495,1495,4/30/2021,Tara Ubbens,Retail - ESEE
REN 5/27/2021 MCAN Mortgage - Retail,CRR Retail Renewal,S516439,900,900,900,4/30/2021,Tara Ubbens,Retail - ESEE
REN 5/15/2021 Gipscomm - Retail,CRR Retail Renewal,S516502,900,900,900,4/30/2021,Tara Ubbens,Retail - ESEE
REN 4/26/2021 Rhode Island Public Defender - Retail,CRR Retail Renewal,S516490,900,900,900,4/30/2021,Tara Ubbens,Retail - ESEE
REN 5/31/2021 Zayed University - Retail Pack,CRR Retail Renewal,S516519,1995,1995,1995,4/30/2021,Tara Ubbens,Retail - ESEE
REN 5/18/2021 NYC Environmental Protection - Retail,CRR Retail Renewal,C492189,562.5,562.5,562.5,5/6/2021,Tara Ubbens,Retail - ESEE
REN 7/25/2021 Catalytic Inc. - Retail,CRR Retail Renewal,W517030,900,900,900,5/7/2021,Tara Ubbens,Retail - ESEE
REN 5/14/2021 KRM Partners - Retail Pack,CRR Retail Renewal,S517477,1495,1495,1495,5/13/2021,Tara Ubbens,Retail - ESEE
REN 5/23/2021 BIT-TECHNOLOGIES - Retail,CRR Retail Renewal,S517511,358.65,358.65,358.65,5/13/2021,Tara Ubbens,Retail - ESEE
REN 5/10/2021 Learner Driving Centre - Retail,CRR Retail Renewal,S517904,900,900,900,5/17/2021,Tara Ubbens,Retail - ESEE
REN 5/29/2021 Petrosoft  - Retail via ComponentSource,CRR Retail Renewal,C493637,450,450,450,5/31/2021,Tara Ubbens,Retail - ESEE
REN 5/14/2021 Work is Good - Retail,CRR Retail Renewal,S517906,900,900,900,5/18/2021,Tara Ubbens,Retail - ESEE
REN 5/27/2021 BankData - Retail Pack,CRR Retail Renewal,S518101,1995,1995,1995,5/19/2021,Tara Ubbens,Retail - ESEE
REN 6/30/2021 Tennessee Valley Authority - Retail Pack,CRR Retail Renewal,S518024,1995,1995,1995,5/19/2021,Tara Ubbens,Retail - ESEE
REN 5/21/2021 Kornic Automation - Retail Pack via ComponentSource,CRR Retail Renewal,C493333,1496.25,1496.25,1496.25,5/25/2021,Tara Ubbens,Retail - ESEE
"REN 6/17/2021 Leading Win Co., Ltd. - Retail",CRR Retail Renewal,S518496,900,900,900,5/25/2021,Tara Ubbens,Retail - ESEE
W518654 REN 5/31/2021 System4 BBT Electronics - Retail,CRR Retail Renewal,W518654,1125,445,1125,5/27/2021,Tara Ubbens,Retail - ESEE
W518651 REN 5/16/2021 Reading Truck Group - Retail,CRR Retail Renewal,W518651,445,445,445,5/27/2021,Tara Ubbens,Retail - ESEE
REN 5/27/2021 Extranet - Retail,CRR Retail Renewal,S518704,900,900,900,5/27/2021,Tara Ubbens,Retail - ESEE
REN 6/11/2021 TAC America Inc  - Retail Pack,CRR Retail Renewal,S518809,1495,1495,1495,5/28/2021,Tara Ubbens,Retail - ESEE
REN 6/19/2021 Fundação Bradesco - Retail Pack via ComponentSource,CRR Retail Renewal,C493587,1121.25,1121.25,1121.25,5/28/2021,Tara Ubbens,Retail - ESEE
W519043 REN 6/12/2021 AT&T Inc. - Retail,CRR Retail Renewal,W519043,900,900,900,6/1/2021,Tara Ubbens,Retail - ESEE
W519123 REN 6/15/2021 Michael Schletz - Retail,CRR Retail Renewal,W519123,1620,1620,1620,6/2/2021,Tara Ubbens,Retail - ESEE
REN 5/31/2021 Shinsei Bank - Retail via ComponentSource,CRR Retail Renewal,C492782,450,450,450,5/17/2021,Tara Ubbens,Retail - ESEE
REN 6/28/2021 NovaCopy - Retail,CRR Retail Renewal,S519926,1125,1125,1125,6/14/2021,Tara Ubbens,Retail - ESEE
"RENAPI - 7/18/2021 - Warburg Pincus, LLC",CRR Retail Renewal,S521508,3490,3490,3490,6/16/2021,Tara Ubbens,Retail - ESEE
REN 6/6/2021 Bruker Optics Inc,CRR Retail Renewal,S520157,900,900,900,6/16/2021,Tara Ubbens,Retail - ESEE
REN 5/24/2021 Diamond Game - Retail Pack,CRR Retail Renewal,S520535,1995,1995,1995,6/18/2021,Tara Ubbens,Retail - ESEE
REN 5/23/2021 Maanto - Retail Pack,CRR Retail Renewal,S521513,1495,1495,1495,6/18/2021,Tara Ubbens,Retail - ESEE
"W520473 REN 6/18/2021 Thalamo Co., Ltd. - Retail",CRR Retail Renewal,W520473,900,900,900,6/21/2021,Tara Ubbens,Retail - ESEE
"W520551 REN 6/19/2021 Benchmark, Inc. - Retail",CRR Retail Renewal,W520551,900,900,900,6/21/2021,Tara Ubbens,Retail - ESEE
REN 7/11/2021 RIIVER CONSULTING - Retail,CRR Retail Renewal,S520899,900,900,900,6/22/2021,Tara Ubbens,Retail - ESEE
REN 6/30/2021 Oreus d.o.o. - Retail,CRR Retail Renewal,S520637,900,900,900,6/22/2021,Tara Ubbens,Retail - ESEE
"REN 6/23/2021 Redwood Trust, Inc. - Retail Pack",CRR Retail Renewal,S520702,1495,1495,1495,6/22/2021,Tara Ubbens,Retail - ESEE
REN 7/31/2021 Miami-Dade County - Retail,CRR Retail Renewal,S520906,900,900,900,6/22/2021,Tara Ubbens,Retail - ESEE
REN 8/12/2021 Visa Inc - Retail Pack,CRR Retail Renewal,S520826,1895.25,1895.25,1895.25,6/24/2021,Tara Ubbens,Retail - ESEE
REN 9/23/2021 ECA-European Court of Auditors - Retail Pack,CRR Contract REN,S520905,1795.5,1795.5,1795.5,6/24/2021,Tara Ubbens,Retail - ESEE
REN 7/29/2021 Prometric - Retail,CRR Retail Renewal,S520909,900,900,900,6/24/2021,Tara Ubbens,Retail - ESEE
REN 7/31/2021 The Workforce Group (Pty) Ltd - Retail,CRR Retail Renewal,S521271,900,900,900,6/29/2021,Tara Ubbens,Retail - ESEE
REN 6/30/2021 Silae - Retail Pack,CRR Retail Renewal,S521270,1995,1995,1995,6/29/2021,Tara Ubbens,Retail - ESEE
REN 7/29/2021 Seville More Hélory - Retail,CRR Retail Renewal,S521272,900,900,900,6/29/2021,Tara Ubbens,Retail - ESEE
REN 6/21/2021 Ming Chan - Retail Pack,,S521266,1495,1495,1495,6/29/2021,Tara Ubbens,Retail - ESEE
REN 7/1/2021 Ason AG - Retail Pack,CRR Retail Renewal,S521275,1495,1495,1495,6/29/2021,Tara Ubbens,Retail - ESEE
REN 6/17/2021 Andreani Grupo Logístico - Retail Pack,CRR Retail Renewal,S521245,1995,1995,1995,6/29/2021,Tara Ubbens,Retail - ESEE
REN 6/28/2021 OUH via QBS- Retail,CRR Retail Renewal,S521372,720,720,720,6/30/2021,Tara Ubbens,Retail - ESEE
REN 6/27/2021 SOPTIM AG - Retail,CRR Retail Renewal,S521369,900,900,900,6/30/2021,Tara Ubbens,Retail - ESEE
